#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  delta  630  104.256363075
CI  delta  631  103.763030694
CI  delta  632  103.272805965
CI  delta  633  102.785664454
CI  delta  634  102.301581961
CI  delta  635  101.820534512
CI  delta  636  101.342498357
CI  delta  637  100.867449971
CI  delta  638  100.395366048
CI  delta  639  99.9262234988
CI  delta  640  99.459999452
CI  delta  641  98.9966712476
CI  delta  642  98.5362164368
CI  delta  643  98.0786127794
CI  delta  644  97.6238382413
CI  delta  645  97.1718709926
CI  delta  646  96.7226894051
CI  delta  647  96.2762720502
CI  delta  648  95.832597697
CI  delta  649  95.3916453098
CI  delta  650  94.9533940463
CI  delta  651  94.5178232553
CI  delta  652  94.0849124748
CI  delta  653  93.6546414302
CI  delta  654  93.2269900317
CI  delta  655  92.8019383728
CI  delta  656  92.3794667285
CI  delta  657  91.9595555527
CI  delta  658  91.5421854771
CI  delta  659  91.1273373087
CI  delta  660  90.7149920283
CI  delta  661  90.3051307887
CI  delta  662  89.8977349124
CI  delta  663  89.4927858904
CI  delta  664  89.0902653803
CI  delta  665  88.6901552043
CI  delta  666  88.2924373475
CI  delta  667  87.8970939567
CI  delta  668  87.5041073381
CI  delta  669  87.1134599558
CI  delta  670  86.7251344304
CI  delta  671  86.3391135373
CI  delta  672  85.9553802047
CI  delta  673  85.5739175126
CI  delta  674  85.194708691
CI  delta  675  84.8177371179
CI  delta  676  84.4429863188
CI  delta  677  84.0704399639
CI  delta  678  83.7000818678
CI  delta  679  83.3318959873
CI  delta  680  82.9658664202
CI  delta  681  82.6019774035
CI  delta  682  82.2402133127
CI  delta  683  81.8805586598
CI  delta  684  81.5229980919
CI  delta  685  81.1675163903
CI  delta  686  80.8140984685
CI  delta  687  80.4627293714
CI  delta  688  80.1133942737
CI  delta  689  79.7660784788
CI  delta  690  79.420767417
CI  delta  691  79.0774466449
CI  delta  692  78.7361018437
CI  delta  693  78.3967188178
CI  delta  694  78.0592834942
CI  delta  695  77.7237819206
CI  delta  696  77.3902002645
CI  delta  697  77.058524812
CI  delta  698  76.7287419668
CI  delta  699  76.4008382483
CI  delta  700  76.0748002914
CI  delta  701  75.7506148448
CI  delta  702  75.4282687699
CI  delta  703  75.1077490398
CI  delta  704  74.7890427382
CI  delta  705  74.4721370581
CI  delta  706  74.1570193012
CI  delta  707  73.8436768761
CI  delta  708  73.5320972981
CI  delta  709  73.2222681873
CI  delta  710  72.9141772682
CI  delta  711  72.6078123685
CI  delta  712  72.3031614179
CI  delta  713  72.0002124473
CI  delta  714  71.6989535879
CI  delta  715  71.3993730698
CI  delta  716  71.1014592216
CI  delta  717  70.8052004691
CI  delta  718  70.5105853341
CI  delta  719  70.2176024344
CI  delta  720  69.9262404816
CI  delta  721  69.6364882814
CI  delta  722  69.3483347318
CI  delta  723  69.0617688227
CI  delta  724  68.7767796348
CI  delta  725  68.4933563388
CI  delta  726  68.2114881946
CI  delta  727  67.9311645504
CI  delta  728  67.6523748417
CI  delta  729  67.3751085906
CI  delta  730  67.0993554051
CI  delta  731  66.8251049781
CI  delta  732  66.5523470866
CI  delta  733  66.2810715909
CI  delta  734  66.011268434
CI  delta  735  65.7429276406
CI  delta  736  65.4760393162
CI  delta  737  65.2105936468
CI  delta  738  64.9465808978
CI  delta  739  64.6839914133
CI  delta  740  64.4228156152
CI  delta  741  64.163044003
CI  delta  742  63.9046671523
CI  delta  743  63.6476757149
CI  delta  744  63.3920604174
CI  delta  745  63.1378120609
CI  delta  746  62.8849215202
CI  delta  747  62.6333797431
CI  delta  748  62.3831777496
CI  delta  749  62.1343066316
CI  delta  750  61.8867575518
CI  delta  751  61.6405217432
CI  delta  752  61.3955905085
CI  delta  753  61.1519552196
CI  delta  754  60.9096073165
CI  delta  755  60.6685383072
CI  delta  756  60.4287397668
CI  delta  757  60.1902033367
CI  delta  758  59.9529207243
CI  delta  759  59.7168837026
CI  delta  760  59.4820841089
CI  delta  761  59.2485138447
CI  delta  762  59.0161648752
CI  delta  763  58.7850292283
CI  delta  764  58.5550989944
CI  delta  765  58.3263663257
CI  delta  766  58.0988234356
CI  delta  767  57.8724625981
CI  delta  768  57.6472761474
CI  delta  769  57.4232564774
CI  delta  770  57.2003960409
CI  delta  771  56.978687349
CI  delta  772  56.7581229713
CI  delta  773  56.5386955344
CI  delta  774  56.320397722
CI  delta  775  56.1032222742
CI  delta  776  55.8871619871
CI  delta  777  55.6722097122
CI  delta  778  55.4583583557
CI  delta  779  55.2456008785
CI  delta  780  55.0339302954
CI  delta  781  54.8233396745
CI  delta  782  54.6138221369
CI  delta  783  54.4053708565
CI  delta  784  54.197979059
CI  delta  785  53.9916400216
CI  delta  786  53.7863470728
CI  delta  787  53.5820935917
CI  delta  788  53.3788730076
CI  delta  789  53.1766787997
CI  delta  790  52.9755044964
CI  delta  791  52.7753436751
CI  delta  792  52.5761899615
CI  delta  793  52.3780370296
CI  delta  794  52.1808786009
CI  delta  795  51.9847084441
CI  delta  796  51.7895203746
CI  delta  797  51.5953082544
CI  delta  798  51.4020659914
CI  delta  799  51.2097875389
CI  delta  800  51.0184668956
CI  delta  801  50.8280981049
CI  delta  802  50.6386752547
CI  delta  803  50.4501924766
CI  delta  804  50.2626439463
CI  delta  805  50.0760238823
CI  delta  806  49.8903265463
CI  delta  807  49.7055462424
CI  delta  808  49.5216773167
CI  delta  809  49.3387141574
CI  delta  810  49.1566511937
CI  delta  811  48.9754828963
CI  delta  812  48.7952037762
CI  delta  813  48.615808385
CI  delta  814  48.4372913144
CI  delta  815  48.2596471955
CI  delta  816  48.0828706989
CI  delta  817  47.9069565342
CI  delta  818  47.7318994496
CI  delta  819  47.5576942316
CI  delta  820  47.3843357049
CI  delta  821  47.2118187317
CI  delta  822  47.0401382116
CI  delta  823  46.8692890813
CI  delta  824  46.6992663142
CI  delta  825  46.5300649201
CI  delta  826  46.361679945
