#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
NI  beta  481  117.51155676
NI  beta  482  116.783177263
NI  beta  483  116.060805041
NI  beta  484  115.34437829
NI  beta  485  114.633835969
NI  beta  486  113.929117785
NI  beta  487  113.230164187
NI  beta  488  112.536916354
NI  beta  489  111.849316179
NI  beta  490  111.16730627
NI  beta  491  110.490829928
NI  beta  492  109.819831147
NI  beta  493  109.154254596
NI  beta  494  108.494045617
NI  beta  495  107.839150208
NI  beta  496  107.189515022
NI  beta  497  106.545087349
NI  beta  498  105.905815115
NI  beta  499  105.271646868
NI  beta  500  104.642531771
NI  beta  501  104.018419594
NI  beta  502  103.399260705
NI  beta  503  102.785006061
NI  beta  504  102.1756072
NI  beta  505  101.571016236
NI  beta  506  100.971185846
NI  beta  507  100.376069265
NI  beta  508  99.7856202813
NI  beta  509  99.1997932219
NI  beta  510  98.6185429509
NI  beta  511  98.0418248603
NI  beta  512  97.4695948623
NI  beta  513  96.9018093832
NI  beta  514  96.3384253558
NI  beta  515  95.7794002126
NI  beta  516  95.2246918794
NI  beta  517  94.6742587682
NI  beta  518  94.1280597709
NI  beta  519  93.5860542529
NI  beta  520  93.0482020467
NI  beta  521  92.5144634455
NI  beta  522  91.9847991971
NI  beta  523  91.4591704981
NI  beta  524  90.9375389877
NI  beta  525  90.4198667416
NI  beta  526  89.9061162667
NI  beta  527  89.3962504951
NI  beta  528  88.8902327785
NI  beta  529  88.3880268827
NI  beta  530  87.8895969823
NI  beta  531  87.3949076551
NI  beta  532  86.9039238767
NI  beta  533  86.4166110158
NI  beta  534  85.9329348286
NI  beta  535  85.4528614541
NI  beta  536  84.9763574086
NI  beta  537  84.5033895814
NI  beta  538  84.0339252297
NI  beta  539  83.5679319736
NI  beta  540  83.105377792
NI  beta  541  82.6462310173
NI  beta  542  82.1904603314
NI  beta  543  81.7380347608
NI  beta  544  81.2889236726
NI  beta  545  80.8430967698
NI  beta  546  80.4005240869
NI  beta  547  79.9611759863
NI  beta  548  79.5250231535
NI  beta  549  79.0920365931
NI  beta  550  78.6621876251
NI  beta  551  78.2354478806
NI  beta  552  77.8117892978
NI  beta  553  77.3911841186
NI  beta  554  76.973604884
NI  beta  555  76.5590244313
NI  beta  556  76.1474158893
NI  beta  557  75.7387526758
NI  beta  558  75.3330084931
NI  beta  559  74.9301573246
NI  beta  560  74.5301734319
NI  beta  561  74.1330313505
NI  beta  562  73.738705887
NI  beta  563  73.3471721156
NI  beta  564  72.9584053745
NI  beta  565  72.572381263
NI  beta  566  72.1890756382
NI  beta  567  71.8084646118
NI  beta  568  71.4305245468
NI  beta  569  71.0552320548
NI  beta  570  70.6825639925
NI  beta  571  70.312497459
NI  beta  572  69.945009793
NI  beta  573  69.5800785693
NI  beta  574  69.2176815967
NI  beta  575  68.8577969144
NI  beta  576  68.5004027898
NI  beta  577  68.1454777153
NI  beta  578  67.7930004061
NI  beta  579  67.442949797
NI  beta  580  67.0953050399
NI  beta  581  66.7500455014
NI  beta  582  66.40715076
NI  beta  583  66.0666006038
NI  beta  584  65.7283750278
NI  beta  585  65.3924542312
NI  beta  586  65.0588186157
NI  beta  587  64.7274487823
NI  beta  588  64.3983255294
NI  beta  589  64.0714298505
NI  beta  590  63.7467429313
NI  beta  591  63.4242461484
NI  beta  592  63.1039210662
NI  beta  593  62.7857494349
NI  beta  594  62.4697131888
NI  beta  595  62.1557944434
NI  beta  596  61.8439754938
NI  beta  597  61.5342388126
NI  beta  598  61.2265670473
NI  beta  599  60.920943019
NI  beta  600  60.6173497199
NI  beta  601  60.3157703112
NI  beta  602  60.0161881218
NI  beta  603  59.7185866456
NI  beta  604  59.42294954
NI  beta  605  59.129260624
NI  beta  606  58.8375038764
NI  beta  607  58.5476634335
NI  beta  608  58.259723588
NI  beta  609  57.9736687866
NI  beta  610  57.6894836287
NI  beta  611  57.4071528641
NI  beta  612  57.1266613919
NI  beta  613  56.8479942586
NI  beta  614  56.5711366561
NI  beta  615  56.2960739205
NI  beta  616  56.0227915301
NI  beta  617  55.751275104
NI  beta  618  55.4815104007
NI  beta  619  55.2134833159
NI  beta  620  54.9471798817
NI  beta  621  54.6825862646
NI  beta  622  54.419688764
NI  beta  623  54.1584738111
NI  beta  624  53.8989279668
NI  beta  625  53.641037921
NI  beta  626  53.3847904903
NI  beta  627  53.1301726175
NI  beta  628  52.8771713696
NI  beta  629  52.6257739364
NI  beta  630  52.3759676295
NI  beta  631  52.1277398808
NI  beta  632  51.881078241
NI  beta  633  51.6359703785
NI  beta  634  51.3924040782
NI  beta  635  51.1503672396
NI  beta  636  50.9098478766
NI  beta  637  50.6708341151
NI  beta  638  50.4333141927
NI  beta  639  50.1972764569
NI  beta  640  49.9627093642
NI  beta  641  49.7296014787
NI  beta  642  49.4979414713
NI  beta  643  49.2677181179
NI  beta  644  49.038920299
NI  beta  645  48.811536998
NI  beta  646  48.5855573004
NI  beta  647  48.3609703927
NI  beta  648  48.1377655609
NI  beta  649  47.9159321901
NI  beta  650  47.695459763
NI  beta  651  47.4763378587
NI  beta  652  47.2585561521
NI  beta  653  47.0421044128
NI  beta  654  46.8269725037
NI  beta  655  46.6131503804
NI  beta  656  46.4006280902
NI  beta  657  46.1893957709
NI  beta  658  45.9794436499
NI  beta  659  45.7707620434
NI  beta  660  45.5633413553
NI  beta  661  45.3571720765
NI  beta  662  45.1522447837
NI  beta  663  44.9485501385
NI  beta  664  44.746078887
NI  beta  665  44.5448218581
NI  beta  666  44.3447699633
NI  beta  667  44.1459141958
NI  beta  668  43.9482456291
NI  beta  669  43.7517554166
NI  beta  670  43.5564347909
NI  beta  671  43.3622750627
NI  beta  672  43.1692676197
NI  beta  673  42.9774039267
NI  beta  674  42.7866755239
NI  beta  675  42.5970740266
NI  beta  676  42.4085911242
NI  beta  677  42.2212185797
NI  beta  678  42.0349482286
NI  beta  679  41.8497719784
NI  beta  680  41.6656818079
NI  beta  681  41.4826697662
NI  beta  682  41.3007279723
NI  beta  683  41.1198486142
NI  beta  684  40.940023948
NI  beta  685  40.7612462978
NI  beta  686  40.5835080543
NI  beta  687  40.4068016748
NI  beta  688  40.2311196818
NI  beta  689  40.0564546631
NI  beta  690  39.8827992706
NI  beta  691  39.7101462197
NI  beta  692  39.538488289
NI  beta  693  39.3678183193
NI  beta  694  39.1981292132
NI  beta  695  39.0294139343
NI  beta  696  38.8616655069
NI  beta  697  38.6948770148
NI  beta  698  38.5290416015
NI  beta  699  38.3641524689
NI  beta  700  38.2002028771
NI  beta  701  38.0371861438
NI  beta  702  37.8750956434
NI  beta  703  37.713924807
NI  beta  704  37.5536671214
NI  beta  705  37.3943161285
NI  beta  706  37.2358654253
NI  beta  707  37.0783086626
NI  beta  708  36.9216395451
NI  beta  709  36.7658518306
NI  beta  710  36.6109393294
NI  beta  711  36.456895904
NI  beta  712  36.3037154684
NI  beta  713  36.1513919876
NI  beta  714  35.9999194774
NI  beta  715  35.8492920035
NI  beta  716  35.6995036813
NI  beta  717  35.5505486751
NI  beta  718  35.4024211981
NI  beta  719  35.2551155114
NI  beta  720  35.108625924
NI  beta  721  34.9629467921
NI  beta  722  34.8180725186
NI  beta  723  34.6739975526
NI  beta  724  34.5307163894
NI  beta  725  34.3882235694
NI  beta  726  34.2465136783
NI  beta  727  34.1055813461
NI  beta  728  33.965421247
NI  beta  729  33.8260280991
NI  beta  730  33.6873966636
NI  beta  731  33.5495217446
NI  beta  732  33.4123981887
NI  beta  733  33.2760208845
NI  beta  734  33.1403847626
NI  beta  735  33.0054847944
NI  beta  736  32.8713159925
NI  beta  737  32.7378734098
NI  beta  738  32.6051521394
NI  beta  739  32.4731473143
NI  beta  740  32.3418541066
NI  beta  741  32.2112677274
NI  beta  742  32.0813834266
NI  beta  743  31.9521964922
NI  beta  744  31.8237022502
NI  beta  745  31.6958960641
